"rules","support","confidence","coverage","lift","count"
"10668","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10669","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10670","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10671","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10672","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10673","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10674","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10675","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10676","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10677","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10678","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10679","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10680","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10681","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10682","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10683","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10684","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10685","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10686","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10687","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10688","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10689","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10690","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10691","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10692","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10693","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10694","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10695","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10696","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10697","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10698","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10699","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10700","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10701","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10702","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10703","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10704","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10705","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10706","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10707","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10708","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10709","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10710","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10711","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10712","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10713","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10714","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10715","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10716","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10717","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10718","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10719","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10720","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10721","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10722","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10723","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10724","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10725","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10726","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10727","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10728","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10729","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10730","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10731","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10732","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10733","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10734","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10735","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10736","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10737","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10738","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10739","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10740","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10741","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10742","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10743","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10744","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10745","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10746","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10747","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10748","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10749","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10750","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10751","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10752","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10753","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10754","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10755","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10756","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10757","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10758","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10759","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10760","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10761","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10762","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10763","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10764","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10765","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10766","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10767","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10768","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"10769","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10770","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10771","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10772","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10773","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"10774","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10775","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"10776","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"10777","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"10778","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"10779","{ChildBks=[0,1],YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"10780","{ChildBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"10781","{YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ChildBks=[0,1]}",1,1,1,1,2000
"10782","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"10783","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"10784","{ChildBks=[0,1],YouthBks=[0,1],CookBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
